locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
526125,Bach Catering,Truck,223201,03RD ST: ARMSTRONG AVE to BANCROFT AVE (5600 - 5698) -- WEST --,5600 03RD ST,5421003,5421,003,14MFF-0034,EXPIRED,Cold Truck: Cheeseburgers: Burgers: Chicken Bake: Chili Dogs: Hot Dogs: Corn Dogs: Cup of Noodles: Egg Muffins: Tamales: Hot Sandwiches Quesadillas: Gatorade: Juice: Soda: Mikl: Coffee: Hot Cocoa: Hot Tea: Flan: Fruits: Fruit Salad: Yogurt: Candy: Chips:  Donuts: Cookies: Granola: Muffins & Various Drinks & Pre-Packaged Snacks.,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0034&ExportPDF=1&Filename=14MFF-0034_schedule.pdf,,03/13/2014 12:03:36 PM,Mar 13 2014 11:51AM,1,03/15/2015 12:00:00 AM,
641300,Anas Goodies Catering,Truck,226201,03RD ST: EGBERT AVE to FITZGERALD AVE (6000 - 6170) -- WEST --,6000 03RD ST,5431A001U,5431A,001U,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6013371.112,2091633.565,37.7239799038929,-122.395903454913,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,05/07/2015 12:58:52 PM,Apr  9 2015  4:06PM,1,03/15/2016 12:00:00 AM,"(37.7239799177279, -122.395903454903)"
633737,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,24892000,04TH ST: ELLIS ST \ MARKET ST \ STOCKTON ST intersection,800 MARKET ST,0329001,0329,001,15MFF-0098,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,6010729.654,2114081.536,37.7854697464899,-122.406615761073,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0098&ExportPDF=1&Filename=15MFF-0098_schedule.pdf,,03/20/2015 11:00:56 AM,Mar 20 2015 10:40AM,1,03/15/2016 12:00:00 AM,"(37.7854697602654, -122.406615761063)"
624185,"Off the Grid Services, LLC",Truck,254000,04TH ST: HOWARD ST to CLEMENTINA ST (200 - 267),250 04TH ST,3733008,3733,008,15MFF-0011,APPROVED,everything except for hot dogs,6012012.497,2112922.911,37.7823601210175,-122.402095994563,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0011&ExportPDF=1&Filename=15MFF-0011_schedule.pdf,,02/25/2015 02:33:17 PM,Feb 25 2015  1:56PM,0,03/15/2016 12:00:00 AM,"(37.782360134796, -122.402095994553)"
631760,Steve's Mobile Deli,Truck,258000,04TH ST: CLARA ST to HARRISON ST \ I-80 W ON RAMP (368 - 427),390 04TH ST,3752011A,3752,011A,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6012592.22,2112350.039,37.7808194869995,-122.400050152139,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7808195007795, -122.400050152129)"
632106,"Kabob Trolley, LLC",Push Cart,267001,04TH ST: TOWNSEND ST to KING ST (700 - 799),298 KING ST,8702606,8702,606,15MFF-0075,APPROVED,Gyros: Kebobs: refreshments and dessert,6014485.06287,2111154.51751,37.77764220851,-122.393418145932,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0075&ExportPDF=1&Filename=15MFF-0075_schedule.pdf,,03/16/2015 02:02:59 PM,Mar 16 2015  1:56PM,0,03/15/2016 12:00:00 AM,"(37.7776422222931, -122.393418145922)"
654049,Betty McGee Creole,Truck,19983000,04TH ST: MISSION ROCK ST to CHINA BASIN ST (1200 - 1299),1201 04TH ST,8711028,8711,028,15MFF-0129,APPROVED,Cajun: PoBoy Sandwiches: Salmon: Shrimp: Catfish: Oysters: Sausages: Gumbo: Fries: Salad: Pies: Cookies: Cake: Chips: Beignets: Waffles: Beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0129&ExportPDF=1&Filename=15MFF-0129_schedule.pdf,,05/11/2015 11:09:58 AM,May 11 2015 10:59AM,0,03/15/2016 12:00:00 AM,
639727,May Catering,Truck,19984000,04TH ST: CHINA BASIN ST to MISSION BAY BLVD (1300 - 1399),1322 04TH ST,1758 035,1758,035,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,5994967.667,2106540.921,37.7638707601661,-122.460600563879,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7638707739625, -122.460600563868)"
633501,DO UC US Mobile Catering,Truck,19986000,04TH ST: MISSION BAY BLVD to NELSON RISING LN (1400 - 1499),1420 04TH ST,8716001,8716,001,15MFF-0096,APPROVED,Cold truck: sandwiches: salads: beverages: chips: candy: cookies: coffee: tea: drinks,6015098.414,2108321.616,37.7698977488961,-122.391098279635,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0096&ExportPDF=1&Filename=15MFF-0096_schedule.pdf,,03/19/2015 11:10:20 AM,Mar 19 2015 11:04AM,1,03/15/2016 12:00:00 AM,"(37.7698977626866, -122.391098279625)"
627777,Subs on Hubs,Truck,302000,05TH ST: HARRISON ST \ I-80 W OFF RAMP to PERRY ST (400 - 449),400 05TH ST,3760001,3760,001,15MFF-0041,REQUESTED,Italian subs: Cuban sandwich: Gyro,6012059.645,2111592.733,37.7787103919009,-122.40183935033,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0041&ExportPDF=1&Filename=15MFF-0041_schedule.pdf,,,Mar  9 2015 11:35AM,0,03/15/2016 12:00:00 AM,"(37.7787104056829, -122.40183935032)"
629949,Eva's Catering,Truck,305000,05TH ST: WELSH ST to BRANNAN ST (530 - 599),530 05TH ST,3778001B,3778,001B,15MFF-0054,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6012502.558,2110915.797,37.7768763887765,-122.400259575202,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0054&ExportPDF=1&Filename=15MFF-0054_schedule.pdf,,03/26/2015 03:58:33 PM,Mar 11 2015  3:47PM,1,03/15/2016 12:00:00 AM,"(37.7768764025604, -122.400259575192)"
624189,"Off the Grid Services, LLC",Truck,307000,05TH ST: BLUXOME ST to TOWNSEND ST (650 - 699),670 05TH ST,3785002,3785,002,15MFF-0013,APPROVED,Everything,6013152.64,2110433.77,37.7755890799594,-122.39797690638,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0013&ExportPDF=1&Filename=15MFF-0013_schedule.pdf,,02/25/2015 02:12:32 PM,Feb 25 2015  2:01PM,0,03/15/2016 12:00:00 AM,"(37.7755890937444, -122.397976906371)"
494439,Sinthya's Hot Dogs,Truck,335000,06TH ST: FOLSOM ST to SHIPLEY ST (300 - 330),301 06TH ST,3753122,3753,122,13MFF-0127,REQUESTED,Hot dogs: chips: soda: corn on the cob: french fries,6011119.423,2111514.075,37.7784418992113,-122.405086420952,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0127&ExportPDF=1&Filename=13MFF-0127_schedule.pdf,,,Nov  4 2013  3:07PM,0,,"(37.7784419129936, -122.405086420942)"
629204,Linda's Catering,Truck,358000,07TH AVE: LINCOLN WAY to HUGO ST (1200 - 1246),1219 07TH AVE,1743003,1743,003,15MFF-0047,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,5993824.943,2107157.162,37.7654969876192,-122.464597619571,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0047&ExportPDF=1&Filename=15MFF-0047_schedule.pdf,,05/01/2015 03:45:15 PM,Mar 10 2015  4:16PM,1,03/15/2016 12:00:00 AM,"(37.765497001414, -122.464597619561)"
631705,Munch A Bunch,Truck,373000,07TH ST: CLEVELAND ST to HARRISON ST (314 - 399),355 07TH ST,3754 018,3754,018,15MFF-0062,REQUESTED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6010570.267,2110774.843,37.7763814259936,-122.406934051626,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,,,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7763814397779, -122.406934051616)"
626060,F & C Catering,Truck,379000,07TH ST: BERRY ST to CHANNEL ST (851 - 999),900 07TH ST,3807001,3807,001,15MFF-0021,REQUESTED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6012496.24,2108349.269,37.7698289337018,-122.400101143043,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0021&ExportPDF=1&Filename=15MFF-0021_schedule.pdf,,,Mar  2 2015 10:05AM,1,03/15/2016 12:00:00 AM,"(37.7698289474925, -122.400101143033)"
437200,Natan's Catering,Truck,381000,07TH ST: HOOPER ST to IRWIN ST (1100 - 1199),1140 07TH ST,3820002,3820,002,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6012967.316,2107764.443,37.7682493867935,-122.398430650214,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,04/12/2013 02:43:48 PM,Apr 12 2013  2:33PM,1,03/15/2014 12:00:00 AM,"(37.7682494005857, -122.398430650204)"
645788,Natan's Catering,Truck,381000,07TH ST: HOOPER ST to IRWIN ST (1100 - 1199),1140 07TH ST,3820002,3820,002,15MFF-0119,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6012967.316,2107764.443,37.7682493867935,-122.398430650214,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0119&ExportPDF=1&Filename=15MFF-0119_schedule.pdf,,04/16/2015 10:44:13 AM,Apr 16 2015 10:37AM,1,03/15/2016 12:00:00 AM,"(37.7682494005857, -122.398430650204)"
627779,Subs on Hubs,Truck,412000,08TH ST: FOLSOM ST to RINGOLD ST (300 - 341),333 08TH ST,3755056,3755,056,15MFF-0041,REQUESTED,Italian subs: Cuban sandwich: Gyro,6009851.369,2110277.469,37.7749754998217,-122.409385823194,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0041&ExportPDF=1&Filename=15MFF-0041_schedule.pdf,,,Mar  9 2015 11:35AM,0,03/15/2016 12:00:00 AM,"(37.7749755136073, -122.409385823184)"
630927,Mini Mobile Food Catering,Truck,414000,08TH ST: HERON ST to HARRISON ST (350 - 399),350 08TH ST,3756003,3756,003,15MFF-0058,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6009763.073,2109812.608,37.7736941524749,-122.409658441356,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0058&ExportPDF=1&Filename=15MFF-0058_schedule.pdf,,03/12/2015 02:30:02 PM,Mar 12 2015  2:24PM,1,03/15/2016 12:00:00 AM,"(37.7736941662617, -122.409658441346)"
626850,Two G's Catering,Truck,416000,08TH ST: BRYANT ST to BRANNAN ST (500 - 599),599 08TH ST,3780007A,3780,007A,15MFF-0028,REQUESTED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6010905.634,2109124.318,37.7718682257671,-122.405657636251,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,,,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7718682395557, -122.405657636241)"
509487,Sun Rise Catering,Truck,417000,08TH ST: BRANNAN ST to TOWNSEND ST (600 - 699),699 08TH ST,3783009,3783,009,14MFF-0001,EXPIRED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6011509.501,2108803.834,37.7710219992437,-122.403546254184,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,09/10/2014 03:57:43 PM,Jan  8 2014  3:11PM,1,03/15/2015 12:00:00 AM,"(37.7710220130332, -122.403546254174)"
509479,Sun Rise Catering,Truck,446000,09TH ST: LARKIN ST \ MARKET ST to JESSIE ST (1 - 55),55 09TH ST,3701066,3701,066,14MFF-0001,EXPIRED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6008215.23641,2111083.64845,37.7770972708968,-122.415102651361,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,09/10/2014 03:57:43 PM,Jan  8 2014  3:11PM,1,03/15/2015 12:00:00 AM,"(37.7770972846803, -122.415102651351)"
627145,Senor Sisig,Truck,480000,10TH ST: FELL ST \ MARKET ST \ POLK ST to END (1 - 18),8 10TH ST,3507041,3507,041,15MFF-0031,APPROVED,Senor Sisig: Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.Chairman Bao: Vegetable and meat sandwiches filled with Asian-flavored meats and vegetables.,6007585.376,2110633.378,37.7758255197583,-122.417249626643,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0031&ExportPDF=1&Filename=15MFF-0031_schedule.pdf,,03/17/2015 12:34:51 PM,Mar  5 2015 11:47AM,0,03/15/2016 12:00:00 AM,"(37.7758255335431, -122.417249626633)"
641316,Anas Goodies Catering,Truck,489000,10TH ST: SHERIDAN ST to HARRISON ST (350 - 399),380 10TH ST,3520087,3520,087,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6009126.43864,2109082.53651,37.7716538513679,-122.411809068524,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,05/07/2015 12:58:52 PM,Apr  9 2015  4:06PM,1,03/15/2016 12:00:00 AM,"(37.7716538651567, -122.411809068514)"
629907,John's Catering #5,Truck,513000,11TH ST: KISSLING ST to BURNS PL (236 - 276),251 11TH ST,3517015,3517,015,15MFF-0050,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6008438.954,2109403.583,37.7724967778067,-122.414209845167,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0050&ExportPDF=1&Filename=15MFF-0050_schedule.pdf,,03/12/2015 01:35:52 PM,Mar 11 2015  1:56PM,1,03/15/2016 12:00:00 AM,"(37.7724967915948, -122.414209845157)"
630920,Mini Mobile Food Catering,Truck,515000,11TH ST: FOLSOM ST to HARRISON ST (300 - 399),355 11TH ST,3520027,3520,027,15MFF-0058,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6008817.805,2109020.872,37.771467215901,-122.41287229421,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0058&ExportPDF=1&Filename=15MFF-0058_schedule.pdf,,03/12/2015 02:30:02 PM,Mar 12 2015  2:24PM,1,03/15/2016 12:00:00 AM,"(37.7714672296901, -122.4128722942)"
634196,Smokin Warehouse Barbecue,Truck,24388000,12TH ST: MISSION ST \ OTIS ST \ SOUTH VAN NESS AVE intersection,1655 MISSION ST,3514119,3514,119,15MFF-0105,REQUESTED,BBQ Sandwiches: BBQ lunch platters: sides (corn bread: beans: chili: potato salad: coleslaw): water: sodas: energy drinks: housemade iced tea.,6007105.13431,2109091.10143,37.7715637663341,-122.418801505439,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0105&ExportPDF=1&Filename=15MFF-0105_schedule.pdf,,,Mar 24 2015 10:30AM,0,03/15/2016 12:00:00 AM,"(37.771563780123, -122.418801505429)"
631706,Munch A Bunch,Truck,546000,12TH ST: ISIS ST to BERNICE ST (332 - 365),333 12TH ST,3521022,3521,022,15MFF-0062,REQUESTED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6008484.985,2108791.319,37.7708182299993,-122.414007297597,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,,,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.770818243789, -122.414007297587)"
629898,John's Catering #5,Truck,581000,14TH ST: SHOTWELL ST to SOUTH VAN NESS AVE (139 - 199),164 14TH ST,3530048,3530,048,15MFF-0050,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6007633.112,2108061.068,37.7687652509586,-122.416902205953,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0050&ExportPDF=1&Filename=15MFF-0050_schedule.pdf,,03/12/2015 01:35:52 PM,Mar 11 2015  1:56PM,1,03/15/2016 12:00:00 AM,"(37.7687652647502, -122.416902205943)"
627757,BH & MT LLC,Truck,25871000,14TH ST: DOLORES ST intersection,2001 MARKET ST,3535001,3535,001,15MFF-0040,APPROVED,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,6004679.693,2107959.664,37.7683202495106,-122.427110643955,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0040&ExportPDF=1&Filename=15MFF-0040_schedule.pdf,,03/09/2015 11:04:50 AM,Mar  9 2015 10:54AM,1,03/15/2016 12:00:00 AM,"(37.7683202633027, -122.427110643945)"
487908,"Mr. Nice, LLC",Truck,635000,15TH ST: RHODE ISLAND ST to HENRY ADAMS ST \ KANSAS ST (200 - 299),235 15TH ST,3936001,3936,001,13MFF-0123,REQUESTED,100% Grass fed beef hot dogs: wellshire bacon wrapped hot dogs: beef & heirloom pork spicy link: smoked pork bratwurst: organic chicken apple sausage: Irish breakfast rolls: sandwiches: various sides (fries: potato salad: coleslaw: salad) & ice cream.,6011601.833,2107328.694,37.7669767564703,-122.403123093929,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0123&ExportPDF=1&Filename=13MFF-0123_schedule.pdf,,,Oct 18 2013  2:42PM,0,,"(37.7669767702637, -122.403123093919)"
637561,Fins on the Hoof / Saveurs,Truck,24214000,15TH ST: FLORIDA ST intersection,201 ALABAMA ST,3924 006,3924,006,15MFF-0111,APPROVED,Seafood: meats and desserts,6009014.74562,2107680.47269,37.767797843619,-122.412096318861,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0111&ExportPDF=1&Filename=15MFF-0111_schedule.pdf,,03/30/2015 10:10:35 AM,Mar 30 2015 10:04AM,0,03/15/2016 12:00:00 AM,"(37.7677978574116, -122.412096318851)"
639693,May Catering,Truck,697000,16TH ST: 03RD ST to 04TH ST (500 - 599),500 16TH ST,3810007,3810,007,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,
437199,Natan's Catering,Truck,698000,16TH ST: 04TH ST to OWENS ST (600 - 699),600 16TH ST,8718001,8718,001,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015149.302,2107435.061,37.7674662871448,-122.390860289431,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,04/12/2013 02:43:48 PM,Apr 12 2013  2:33PM,1,03/15/2014 12:00:00 AM,"(37.7674663009377, -122.390860289421)"
645787,Natan's Catering,Truck,698000,16TH ST: 04TH ST to OWENS ST (600 - 699),600 16TH ST,8718001,8718,001,15MFF-0119,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015149.302,2107435.061,37.7674662871448,-122.390860289431,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0119&ExportPDF=1&Filename=15MFF-0119_schedule.pdf,,04/16/2015 10:44:13 AM,Apr 16 2015 10:37AM,1,03/15/2016 12:00:00 AM,"(37.7674663009377, -122.390860289421)"
630924,Mini Mobile Food Catering,Truck,699001,16TH ST: OWENS ST to 07TH ST \ MISSISSIPPI ST (700 - 899),701 16TH ST,8723001,8723,001,15MFF-0058,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0058&ExportPDF=1&Filename=15MFF-0058_schedule.pdf,,03/12/2015 02:30:02 PM,Mar 12 2015  2:24PM,1,03/15/2016 12:00:00 AM,
639687,May Catering,Truck,699001,16TH ST: OWENS ST to 07TH ST \ MISSISSIPPI ST (700 - 899),Assessors Block 8727/Lot005,8727005,8727,005,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6014460.137,2106764.375,37.7655864681473,-122.393197101166,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7655864819421, -122.393197101156)"
639703,May Catering,Truck,702000,16TH ST: DAGGETT ST \ MISSOURI ST to CONNECTICUT ST (1000 - 1099),1006 16TH ST,3833002,3833,002,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013316.557,2107189.386,37.7666898573867,-122.39718232278,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7666898711804, -122.397182322771)"
